Product,"Price gross",Date
"Marine Diesel 50ppm","9474,00",2016-06-13
"Marine Diesel 50ppm","9474,00",2016-06-14
"Marine Diesel 50ppm","9474,00",2016-06-15
"Marine Diesel 50ppm","9374,00",2016-06-16
"Marine Diesel 50ppm","9374,00",2016-06-17
"Marine Diesel 50ppm","9274,00",2016-06-18
"Marine Diesel 50ppm","9274,00",2016-06-19
"Marine Diesel 50ppm","9274,00",2016-06-20
"Marine Diesel 50ppm","9274,00",2016-06-21
"Marine Diesel 50ppm","9374,00",2016-06-22
"Marine Diesel 50ppm","9374,00",2016-06-23
"Marine Diesel 50ppm","9374,00",2016-06-24
"Marine Diesel 50ppm","9374,00",2016-06-25
"Marine Diesel 50ppm","9374,00",2016-06-26
"Marine Diesel 50ppm","9374,00",2016-06-27
"Marine Diesel 50ppm","9374,00",2016-06-28
"Marine Diesel 50ppm","9274,00",2016-06-29
"Marine Diesel 50ppm","9274,00",2016-06-30
